name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
amsterdam,1/1/22,56.1,48.4,53.1,56.1,44.3,52.6,50,89.4,0.013,100,4.17,rain,0,0,22,15,199.9,1020.5,99.5,13.6,29.8,2.6,1,,2022-01-01T08:50:30,2022-01-01T16:37:36,0.95,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/2/22,54.6,50,52.7,54.6,42.9,52.4,48.8,86.4,0.27,100,58.33,rain,0,0,38,28.8,224.3,1010.8,95.4,14.1,20.9,2,1,,2022-01-02T08:50:21,2022-01-02T16:38:42,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/3/22,51.4,46.8,49,51.4,40.8,43.6,44.8,85.4,0.025,100,4.17,rain,0,0,36.7,23.4,232.9,1007.4,49.7,9.4,34.7,3.1,2,,2022-01-03T08:50:08,2022-01-03T16:39:51,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"06260099999,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/4/22,47.5,39.2,44.3,42.9,32.3,39.1,40.3,85.8,0.034,100,25,rain,0,0,22.8,12.7,268.2,997.8,94,17.6,28.5,2.7,1,,2022-01-04T08:49:52,2022-01-04T16:41:03,0.06,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/5/22,45.7,38.4,42.1,38,30.1,33.8,36.2,79.7,0.146,100,54.17,rain,0,0,37,25.7,287.2,1004.9,78.8,11.2,21.5,2,1,,2022-01-05T08:49:33,2022-01-05T16:42:17,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/6/22,42.8,33,38.7,37,28.8,33.1,33.6,82.2,0.005,100,12.5,rain,0,0,26.3,17.5,217.1,1016.7,56.9,15.6,35.2,3,2,,2022-01-06T08:49:10,2022-01-06T16:43:34,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/7/22,43.1,36.7,39.9,36.2,28.1,32.3,35.2,83.6,0.092,100,62.5,rain,0,0,29.8,19.2,216.7,1008.9,88.9,17.4,17.8,1.6,0,,2022-01-07T08:48:43,2022-01-07T16:44:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/8/22,43.9,34.6,38.6,39,28.1,31.1,35.6,88.9,0.446,100,54.17,"rain,snow",0,0,31.7,23.3,187.6,1002.4,84.9,15,20.2,2,1,,2022-01-08T08:48:14,2022-01-08T16:46:15,0.19,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/9/22,44.8,34.2,41.6,39.9,30.1,34.9,37.2,84.5,0.257,100,50,rain,0,0,29.8,20.5,277.6,998.3,71.5,11.2,21.5,1.9,1,,2022-01-09T08:47:41,2022-01-09T16:47:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/10/22,43.7,32.1,36.6,40.9,26.2,32.6,35,93.8,0,0,0,,0,0,10.5,8.4,162.4,1019.9,74.4,5.4,39,3.4,2,,2022-01-10T08:47:05,2022-01-10T16:49:05,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/11/22,41.1,32.6,36.5,35.7,24.3,29.8,33.7,90,0.028,100,20.83,rain,0,0,16.8,12.3,178.7,1031.7,86,5.7,47.6,4.1,3,,2022-01-11T08:46:25,2022-01-11T16:50:33,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/12/22,41.6,35.4,39.4,40,33.6,36.5,38.9,98.2,0.005,100,12.5,rain,0,0,12.4,7,210.3,1038.6,98,0.7,31.6,2.7,2,,2022-01-12T08:45:43,2022-01-12T16:52:03,0.32,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/13/22,44.5,39.2,41.9,39.3,34.1,36.5,41.6,98.8,0.002,100,8.33,rain,0,0,17.7,12.8,230.3,1039.7,95.4,1,25.5,2.3,2,,2022-01-13T08:44:57,2022-01-13T16:53:35,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/14/22,44.7,38,42.1,44.6,32.3,39.2,40.4,93.7,0.001,100,4.17,rain,0,0,13.7,10.6,240.5,1035.5,99.7,6.2,21.7,1.9,1,,2022-01-14T08:44:08,2022-01-14T16:55:09,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/15/22,41.4,34.2,37.6,41.4,27.2,31.9,37,97.7,0.001,100,4.17,rain,0,0,15.1,10.8,149.4,1028.1,98.2,1.5,16.5,1.5,0,,2022-01-15T08:43:16,2022-01-15T16:56:45,0.42,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/16/22,46.3,35.8,42.9,40.6,29.2,37,39.5,88,0.002,100,4.17,rain,0,0,21.4,15.1,250.8,1024,98.2,9.4,19.9,1.8,1,,2022-01-16T08:42:22,2022-01-16T16:58:22,0.45,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/17/22,48.9,37.8,44.3,42.7,32.8,38.6,40.2,85.7,0.001,100,4.17,rain,0,0,24.6,17.2,297.7,1033.7,78.4,8.9,30.3,2.7,1,,2022-01-17T08:41:24,2022-01-17T17:00:01,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/18/22,41.2,33,37.9,38,29.2,34.8,37.5,98.7,0.001,100,4.17,rain,0,0,11.4,8.6,216.6,1037.7,86.7,0.5,24.6,2.1,1,,2022-01-18T08:40:23,2022-01-18T17:01:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/19/22,45.2,34,40.7,39,28.8,35.3,38.1,90.5,0.042,100,16.67,rain,0,0,23.9,15.4,256.9,1024.8,94.9,4.6,25.8,2.2,3,,2022-01-19T08:39:20,2022-01-19T17:03:23,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/20/22,42.4,36,39.6,34.9,28.7,31.8,32.9,76.8,0.045,100,45.83,rain,0,0,33.3,22,328.2,1028.6,66,14.5,35.1,3,2,,2022-01-20T08:38:14,2022-01-20T17:05:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/21/22,44.7,34.5,40.1,38.6,29.3,34.7,36.3,86.2,0.026,100,20.83,"rain,snow",0,0,21.7,14.4,298.8,1034,82,15.7,26.7,2.5,1,,2022-01-21T08:37:05,2022-01-21T17:06:50,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/22/22,45.6,43.1,43.9,41.2,38,39.5,40.4,87.3,0.001,100,4.17,rain,0,0,16.5,10.7,293.3,1034.2,100,19.5,21,1.7,1,,2022-01-22T08:35:53,2022-01-22T17:08:35,0.66,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/23/22,45.6,41.6,43.3,45.4,39.1,41.3,40.2,89,0.003,100,4.17,rain,0,0,9.2,6,187.1,1035.4,100,11.6,24,2,1,,2022-01-23T08:34:39,2022-01-23T17:10:21,0.69,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/24/22,42.1,38.6,40.6,41.3,35.2,38.4,34.1,77.5,0,0,0,,0,0,9.9,6.4,129.3,1034.6,100,8.4,22.8,2.1,1,,2022-01-24T08:33:22,2022-01-24T17:12:09,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/25/22,38.5,36.8,37.8,38.5,32.1,35.7,32.4,80.7,0,0,0,,0,0,9.2,5.9,137.7,1034.3,100,6.5,19,1.7,1,,2022-01-25T08:32:03,2022-01-25T17:13:57,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/26/22,43.7,36.9,40.3,38.7,30.6,34.4,35.9,84,0,0,0,,0,0,23.1,16.9,231.9,1030.7,100,5.7,20.3,1.8,1,,2022-01-26T08:30:41,2022-01-26T17:15:46,0.8,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/27/22,48.8,42.8,45.2,42.1,34.9,37.8,40.9,84.9,0.081,100,20.83,rain,0,0,30.8,21,266.4,1023.8,87.2,9.8,26.9,2.4,1,,2022-01-27T08:29:17,2022-01-27T17:17:35,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/28/22,47.6,37.8,43.9,42.9,34.3,38.1,38.3,80.9,0,0,0,,0,0,25.6,18.4,263.8,1032,75.7,13.6,52,4.7,3,,2022-01-28T08:27:51,2022-01-28T17:19:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/29/22,51.7,45.5,48.5,51.7,38,43.5,43.5,83.2,0.001,100,4.17,rain,0,0,37.3,28.2,255.9,1023.2,89.1,12,45.4,4,3,,2022-01-29T08:26:23,2022-01-29T17:21:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/30/22,45.7,40.4,43.4,40.1,33.4,36.8,34.2,70,0,0,0,,0,0,31.3,22.4,293.8,1027.2,65.2,9.4,52.2,4.7,3,,2022-01-30T08:24:52,2022-01-30T17:23:08,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,1/31/22,44.6,40.2,42.6,35.5,30.5,32.8,37,80.5,0.284,100,54.17,rain,0,0,51,37.9,303.6,1012.4,96.1,7.6,19.6,1.8,1,,2022-01-31T08:23:19,2022-01-31T17:25:00,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/1/22,48.9,39.2,45.2,41.5,32.2,37.9,40.7,84.4,0.085,100,33.33,rain,0,0,36.6,25.4,274.5,1015.4,95.9,10.2,19.3,1.7,1,,2022-02-01T08:21:44,2022-02-01T17:26:53,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/2/22,49.8,44.7,47,46.8,38.9,41.5,42.8,85.4,0.026,100,20.83,rain,0,0,34.3,22.9,279.7,1018.7,81.1,8.3,67.8,6,3,,2022-02-02T08:20:07,2022-02-02T17:28:46,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/3/22,47.6,43,45.7,42.9,37.1,39.7,43.5,92,0.04,100,29.17,rain,0,0,24.9,16.9,221.8,1014.6,99.8,12,20.4,1.9,1,,2022-02-03T08:18:28,2022-02-03T17:30:39,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/4/22,48.1,39.2,44.2,40.1,30.1,36.7,40.1,85.2,0.267,100,33.33,rain,0,0,37.5,26.1,241,1008.2,93.1,19.4,23.6,2.1,1,,2022-02-04T08:16:47,2022-02-04T17:32:32,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/5/22,46.3,40.2,43.6,38,32.1,35.1,37.4,78.7,0.152,100,25,rain,0,0,47.1,33.1,245.2,1015.7,87.5,14.7,58.1,5.1,3,,2022-02-05T08:15:05,2022-02-05T17:34:26,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/6/22,48.2,40.8,45.6,40,30.8,36.7,41.4,85.5,0.536,100,62.5,rain,0,0,50.4,33.6,254.8,1002.2,95.7,12,29.9,2.6,2,,2022-02-06T08:13:20,2022-02-06T17:36:19,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/7/22,45.5,39.9,43.1,38.3,28.6,35.2,35.8,75.2,0.016,100,8.33,rain,0,0,41.3,28.3,282.1,1020.4,73.3,14.7,67.6,5.9,3,,2022-02-07T08:11:34,2022-02-07T17:38:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/8/22,52.9,46.2,49.5,52.9,39.2,45.6,43.9,81,0,0,0,,0,0,32.8,22.1,239.3,1024.9,97.3,18.5,59.1,5.2,3,,2022-02-08T08:09:46,2022-02-08T17:40:07,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/9/22,49.8,46.5,48,43.8,41,42.5,44.8,88.8,0.008,100,20.83,rain,0,0,28.7,19.4,231.8,1023.6,99.7,16.3,35,3.2,2,,2022-02-09T08:07:56,2022-02-09T17:42:01,0.27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/10/22,47,41.4,44.2,43.6,35.1,39.4,39.4,83.9,0.15,100,41.67,rain,0,0,20.4,13.3,266.1,1020,92.7,16.2,48.7,4.3,2,,2022-02-10T08:06:05,2022-02-10T17:43:55,0.3,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"06260099999,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/11/22,45,31.4,40.1,38.3,27.9,34.1,32.2,73.9,0.067,100,29.17,rain,0,0,36.8,23.5,303.2,1028.4,58.5,15.4,92.9,8.1,4,,2022-02-11T08:04:12,2022-02-11T17:45:49,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/12/22,44.8,30.3,37.2,37.9,24.3,29.8,29.1,73.4,0,0,0,,0,0,26.4,19.2,180.2,1026.2,88.8,18.4,72.7,6.5,4,,2022-02-12T08:02:18,2022-02-12T17:47:43,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/13/22,49.7,33.2,41.5,43.2,25.2,33.8,32.9,71.7,0,0,0,,0,0,28.3,22.4,177.9,1008.7,93.7,25,65.6,5.7,4,,2022-02-13T08:00:23,2022-02-13T17:49:37,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/14/22,52.4,43.2,48.5,52.4,37,43.1,40.9,75.3,0.048,100,20.83,rain,0,0,35.3,26.5,211.6,998.4,81.8,23.9,64.3,5.7,4,,2022-02-14T07:58:25,2022-02-14T17:51:30,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/15/22,47.6,41.9,45.1,40.2,36.4,38.4,41,85.7,0.381,100,37.5,rain,0,0,38.8,25.8,225,1006.3,97.2,14.4,57.4,5,5,,2022-02-15T07:56:27,2022-02-15T17:53:24,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/16/22,53.2,46.1,50.5,53.2,40.4,48.3,47.9,91,0.299,100,58.33,rain,0,0,50,38.1,229.6,994.4,98.4,7.1,30.5,2.7,1,,2022-02-16T07:54:27,2022-02-16T17:55:17,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/17/22,51.3,44.8,47.8,51.3,37,40.7,38.6,70.4,0.006,100,8.33,rain,0,0,52,35.3,262.3,1002.2,51.4,11.8,86.9,7.7,4,,2022-02-17T07:52:26,2022-02-17T17:57:10,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/18/22,51.2,44,46.7,51.2,32.8,39.9,39.8,77.8,0.046,100,29.17,rain,0,0,68.1,51.3,228.1,996.9,92.5,7.9,26.1,2.3,1,,2022-02-18T07:50:24,2022-02-18T17:59:03,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/19/22,45.6,39.1,43,37.7,29.6,33.4,34.1,71.1,0.468,100,25,rain,0,0,55.9,38.8,249,1007,89.7,12.5,46.2,4.1,2,,2022-02-19T07:48:21,2022-02-19T18:00:56,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/20/22,51.3,39.6,46.2,51.3,30.9,39,43.1,89,0.776,100,70.83,rain,0,0,57.9,42.1,236.3,1001.6,99.5,10.5,18.9,1.7,0,,2022-02-20T07:46:16,2022-02-20T18:02:48,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/21/22,45.8,40.3,43.7,37.6,28.2,33.8,36.7,76.4,0.26,100,41.67,rain,0,0,52,35.1,278.7,1000.1,92.2,8.5,28,2.4,2,,2022-02-21T07:44:11,2022-02-21T18:04:41,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/22/22,50.3,38.8,44.7,50.3,32.9,38.2,40.4,85.2,0.077,100,29.17,rain,0,0,35.3,27.4,254.2,1015.7,68.4,8,32.6,3.1,1,,2022-02-22T07:42:04,2022-02-22T18:06:33,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,D3248,E5029,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/23/22,50.5,39.6,45.6,50.5,33,40.3,38.4,76.1,0,0,0,,0,0,33.8,22.1,229,1021.6,33,15.2,103.5,9.1,5,,2022-02-23T07:39:57,2022-02-23T18:08:25,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/24/22,48,37.9,43.5,40.7,29.6,35.8,36.6,76.8,0.241,100,33.33,rain,0,0,42.5,25,229.3,1009.7,94.2,20.8,44.7,4,3,,2022-02-24T07:37:48,2022-02-24T18:10:16,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/25/22,45.4,36.7,42,38.2,31.4,34.4,35.3,77.4,0.064,100,25,rain,0,0,33.1,21.3,278.4,1021,61.2,12.4,59.5,5.2,4,,2022-02-25T07:35:39,2022-02-25T18:12:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/26/22,48,29.9,38.2,44.2,26.3,34.6,33.3,83.6,0,0,0,,0,0,15.7,10.5,151.4,1033.6,31.7,9.9,114.6,10,5,,2022-02-26T07:33:28,2022-02-26T18:13:58,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/27/22,48.4,33.9,40.7,42.4,26.1,33.8,30,66.9,0,0,0,,0,0,25.6,19.6,125,1030.9,2.6,20.1,115.8,10.2,5,,2022-02-27T07:31:17,2022-02-27T18:15:49,0.88,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,2/28/22,49.7,33,40.6,44.3,25.5,34.2,28.5,62.8,0,0,0,,0,0,19.1,15.1,148,1029.2,22,25.9,120.3,10.3,5,,2022-02-28T07:29:05,2022-02-28T18:17:39,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/1/22,43.2,36.7,40.3,43.2,31.3,37.2,34.1,78.2,0.062,100,20.83,rain,0,0,12.4,7.1,124.5,1027.7,94.7,12.6,35.4,3.2,2,,2022-03-01T07:26:52,2022-03-01T18:19:29,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/2/22,50.6,37.9,43.4,50.6,31.8,39.4,34.1,70.9,0,0,0,,0,0,17.9,11.2,66,1024.2,86.2,12.8,115.5,9.9,5,,2022-03-02T07:24:39,2022-03-02T18:21:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/3/22,52.8,31.1,41.6,52.8,24.5,37.1,27.3,58.5,0,0,0,,0,0,21.4,13.5,94.4,1019.2,1.1,20.8,128,11.1,5,,2022-03-03T07:22:25,2022-03-03T18:23:08,0.02,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/4/22,51,33.3,40.7,51,25.1,35.2,28.3,62.3,0,0,0,,0,0,18.2,11.2,105.6,1020.6,0.4,17.9,134.4,11.7,5,,2022-03-04T07:20:10,2022-03-04T18:24:57,0.06,Clear,Clear conditions throughout the day.,clear-day,"06260099999,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/5/22,43.9,28,36.3,38.9,20.7,30.5,28.8,74.8,0,0,0,,0,0,17.4,11.2,63,1021.8,3.9,8,133.4,11.5,5,,2022-03-05T07:17:55,2022-03-05T18:26:46,0.09,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/6/22,43.5,34.3,38,35.7,26.8,31,29.2,71.1,0,0,0,,0,0,24.4,17.4,38.7,1027.3,39.5,22.4,129.9,11.2,5,,2022-03-06T07:15:39,2022-03-06T18:28:35,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/7/22,45,30.5,37.7,39.7,27.1,33.6,29.1,72.5,0,0,0,,0,0,21.4,13.1,78.9,1027,19.2,21.6,140,12,5,,2022-03-07T07:13:22,2022-03-07T18:30:23,0.15,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/8/22,50.1,33,41,50.1,24.6,34.3,24.5,53.3,0,0,0,,0,0,26.6,19.6,126,1021.2,0,26.2,121.3,10.3,5,,2022-03-08T07:11:05,2022-03-08T18:32:11,0.18,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/9/22,56.2,34.1,44.3,56.2,27.7,40.1,27.2,51.7,0,0,0,,0,0,16.9,12.8,139,1021.6,0.7,19.6,131.6,11.4,5,,2022-03-09T07:08:48,2022-03-09T18:33:59,0.22,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/10/22,58.9,36.9,47.7,58.9,30.3,45.4,30.6,52.4,0,0,0,,0,0,19.6,16.6,130.1,1021.8,18.3,14.6,141.6,12.4,5,,2022-03-10T07:06:30,2022-03-10T18:35:47,0.25,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,06348099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/11/22,58,41.7,49.8,58,34.5,46.8,30.6,47.8,0,0,0,,0,0,28.1,19.9,125.7,1013.6,29.2,21.4,136.1,12,5,,2022-03-11T07:04:11,2022-03-11T18:37:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,D3248,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
amsterdam,3/12/22,56,45.8,51.4,56,39.9,49.2,38.9,62.9,0.004,100,4.17,rain,0,0,22.6,16.9,156.6,1014.4,92.4,24.6,112.1,9.9,5,,2022-03-12T07:01:53,2022-03-12T18:39:21,0.31,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"06260099999,06249099999,06240099999,C0449,D0247,06269099999,06257099999"
